plant_uid,water_scenario,heat_scenario,country,plant_name,lat,lon,bucket,capacity_mw,commissioning_year,hazard_gfdl_esm4,hazard_miroc6,age,age_factor,age_factor_neutralized_missing_year,hazard_gfdl_esm4_aged,hazard_miroc6_aged
IND-0196f6788747,bau,ssp370,India,Dammakhedi Tracker solar farm,23.982,75.327,solar,20.0,2015.0,0.6612834698387912,0.9378907181299836,35.0,1.2179694891719235,False,0.8054230899573895,1.1423222788598646
IND-0196f6788747,opt,ssp126,India,Dammakhedi Tracker solar farm,23.982,75.327,solar,20.0,2015.0,0.6130756105189252,0.9313541685403036,35.0,1.2179694891719235,False,0.7467073881675005,1.1343609608951752
IND-0196f6788747,pes,ssp585,India,Dammakhedi Tracker solar farm,23.982,75.327,solar,20.0,2015.0,0.7032007258047245,0.9390686654925328,35.0,1.2179694891719235,False,0.8564770287937061,1.1437569828073
IND-019b7b011358,bau,ssp370,India,Indore Solar Park,22.7518,75.856,solar,100.0,2025.0,0.6309057798549558,0.9068994298988144,25.0,1.1610593998599958,False,0.7325190861265976,1.0529641078116898
IND-019b7b011358,opt,ssp126,India,Indore Solar Park,22.7518,75.856,solar,100.0,2025.0,0.5831130833341329,0.9028703251213248,25.0,1.1610593998599958,False,0.6770289265864401,1.0482860778367646
IND-019b7b011358,pes,ssp585,India,Indore Solar Park,22.7518,75.856,solar,100.0,2025.0,0.6742447126772749,0.9153443420731828,25.0,1.1610593998599958,False,0.7828381614598522,1.0627691524727323
IND-01af9e6a21b3,bau,ssp370,India,Ettankulam solar farm,8.905,77.548,solar,20.0,2018.0,0.0297268349902536,0.6629125792484434,32.0,1.2013142206662546,False,0.03571126960919085,0.7963663085097005
IND-01af9e6a21b3,opt,ssp126,India,Ettankulam solar farm,8.905,77.548,solar,20.0,2018.0,0.0201923487118288,0.6498064140135553,32.0,1.2013142206662546,False,0.024257355656171865,0.7806216858346278
IND-01af9e6a21b3,pes,ssp585,India,Ettankulam solar farm,8.905,77.548,solar,20.0,2018.0,0.0309879698653775,0.7190144506612379,32.0,1.2013142206662546,False,0.03722628886885535,0.8637622844438803
IND-01afcff6bbc7,bau,ssp370,India,Jamjodhpur Taluka solar project II,21.9169,70.114,solar,3.0,2022.0,0.6128729086527668,0.8193129763052246,28.0,1.178554115951341,False,0.7223038890477885,0.965604680476866
IND-01afcff6bbc7,opt,ssp126,India,Jamjodhpur Taluka solar project II,21.9169,70.114,solar,3.0,2022.0,0.5421391061902864,0.7867372287249785,28.0,1.178554115951341,False,0.6389402750187432,0.9272123990859751
IND-01afcff6bbc7,pes,ssp585,India,Jamjodhpur Taluka solar project II,21.9169,70.114,solar,3.0,2022.0,0.5926111719167889,0.8158795445021155,28.0,1.178554115951341,False,0.6984243358212794,0.9615581952934736
IND-01bd8a85ce36,bau,ssp370,India,Ecoren Cardea wind farm,12.0352,77.273,wind,10.0,,0.0251231662319456,0.7962085871556822,,1.0,True,0.0251231662319456,0.7962085871556822
IND-01bd8a85ce36,opt,ssp126,India,Ecoren Cardea wind farm,12.0352,77.273,wind,10.0,,0.0216372520456131,0.810067776530713,,1.0,True,0.0216372520456131,0.810067776530713
IND-01bd8a85ce36,pes,ssp585,India,Ecoren Cardea wind farm,12.0352,77.273,wind,10.0,,0.0164427494446353,0.8436278669984445,,1.0,True,0.0164427494446353,0.8436278669984445
IND-01c3ece4bee6,bau,ssp370,India,Bikaner Tehsil solar project VII,28.0672,73.6526,solar,1.5,2024.0,0.94989009498004,0.953580881716102,26.0,1.1669319840609758,False,1.1084571331749267,1.1127640302635855
IND-01c3ece4bee6,opt,ssp126,India,Bikaner Tehsil solar project VII,28.0672,73.6526,solar,1.5,2024.0,0.9581014893919776,0.9511106404828328,26.0,1.1669319840609758,False,1.1180392719479564,1.1098814267601376
IND-01c3ece4bee6,pes,ssp585,India,Bikaner Tehsil solar project VII,28.0672,73.6526,solar,1.5,2024.0,0.969467942615832,0.9629179590814084,26.0,1.1669319840609758,False,1.131303149760205,1.1236597644788133
IND-01d82441b21d,bau,ssp370,India,Boya solar project,25.1681,73.251,solar,12.9,2023.0,0.8074194453412994,0.9772365759387426,27.0,1.1727634601725492,False,0.9469120225290627,1.1460673482050938
IND-01d82441b21d,opt,ssp126,India,Boya solar project,25.1681,73.251,solar,12.9,2023.0,0.7570194983796062,0.9595797033172532,27.0,1.1727634601725492,False,0.8878048063377545,1.12536001317369
IND-01d82441b21d,pes,ssp585,India,Boya solar project,25.1681,73.251,solar,12.9,2023.0,0.8263825783597284,0.9781245962652346,27.0,1.1727634601725492,False,0.9691512920234678,1.1471087859958942
IND-01db5cf0e2be,bau,ssp370,India,Sikkim N.A. Off-grid solar project,27.601,88.4541,solar,1.9,,0.0164427494446353,0.0294225276883453,,1.0,True,0.0164427494446353,0.0294225276883453
IND-01db5cf0e2be,opt,ssp126,India,Sikkim N.A. Off-grid solar project,27.601,88.4541,solar,1.9,,0.0132900481187234,0.0182046246517278,,1.0,True,0.0132900481187234,0.0182046246517278
IND-01db5cf0e2be,pes,ssp585,India,Sikkim N.A. Off-grid solar project,27.601,88.4541,solar,1.9,,0.0172090493831184,0.0195579901732543,,1.0,True,0.0172090493831184,0.0195579901732543
IND-01dcf7bee442,bau,ssp370,India,Arunachal Pradesh N.A. Off-grid solar project,28.0938,94.5921,solar,6.2,,0.0132900481187234,0.0253017008095785,,1.0,True,0.0132900481187234,0.0253017008095785
IND-01dcf7bee442,opt,ssp126,India,Arunachal Pradesh N.A. Off-grid solar project,28.0938,94.5921,solar,6.2,,0.0209185624502541,0.0,,1.0,True,0.0209185624502541,0.0
IND-01dcf7bee442,pes,ssp585,India,Arunachal Pradesh N.A. Off-grid solar project,28.0938,94.5921,solar,6.2,,0.0056248404918626,0.016820532111252,,1.0,True,0.0056248404918626,0.016820532111252
IND-01ee849e2f08,bau,ssp370,India,Chikkanayakanahalli Taluk solar project,13.4496,76.6981,solar,6.8,2021.0,0.0230526954550949,0.7597947739831424,29.0,1.1843042371396817,False,0.027301404904959574,0.8998281701848224
IND-01ee849e2f08,opt,ssp126,India,Chikkanayakanahalli Taluk solar project,13.4496,76.6981,solar,6.8,2021.0,0.0240979922525794,0.7578836397850444,29.0,1.1843042371396817,False,0.028539354331289006,0.8975648058562723
IND-01ee849e2f08,pes,ssp585,India,Chikkanayakanahalli Taluk solar project,13.4496,76.6981,solar,6.8,2021.0,0.0520572945066487,0.8229488129849901,29.0,1.1843042371396817,False,0.06165167445825233,0.9746217661671953
IND-01f761ffee2e,bau,ssp370,India,Channu Biomass power station,30.1215071,74.6145792,thermal,14.5,2009.0,0.6173603342218005,0.6184532000598078,41.0,1.0,False,0.6173603342218005,0.6184532000598078
IND-01f761ffee2e,opt,ssp126,India,Channu Biomass power station,30.1215071,74.6145792,thermal,14.5,2009.0,0.6656854954416626,0.7218749413930877,41.0,1.0,False,0.6656854954416626,0.7218749413930877
IND-01f761ffee2e,pes,ssp585,India,Channu Biomass power station,30.1215071,74.6145792,thermal,14.5,2009.0,0.6679852701534308,0.6812176662890688,41.0,1.0,False,0.6679852701534308,0.6812176662890688
IND-02081dfcd8dc,bau,ssp370,India,Chakla (Suzlon) I wind farm,21.3198,74.3094,wind,255.0,,0.5756446909464913,0.8969142148339406,,1.0,True,0.5756446909464913,0.8969142148339406
IND-02081dfcd8dc,opt,ssp126,India,Chakla (Suzlon) I wind farm,21.3198,74.3094,wind,255.0,,0.5517589356056974,0.893154772741408,,1.0,True,0.5517589356056974,0.893154772741408
IND-02081dfcd8dc,pes,ssp585,India,Chakla (Suzlon) I wind farm,21.3198,74.3094,wind,255.0,,0.6077529859459603,0.9221818403720324,,1.0,True,0.6077529859459603,0.9221818403720324
IND-0209f52ae90f,bau,ssp370,India,Avanashi solar project VI,11.1495,77.1828,solar,1.0,2023.0,0.0194584567873957,0.8497951918201591,27.0,1.1727634601725492,False,0.022820167111604207,0.9966087495970049
IND-0209f52ae90f,opt,ssp126,India,Avanashi solar project VI,11.1495,77.1828,solar,1.0,2023.0,0.0251231662319456,0.8445734788267201,27.0,1.1727634601725492,False,0.029463531360666668,0.9904849153987915
IND-0209f52ae90f,pes,ssp585,India,Avanashi solar project VI,11.1495,77.1828,solar,1.0,2023.0,0.0179669818981482,0.8780781741263626,27.0,1.1727634601725492,False,0.02107101985972984,1.0297779977904271
IND-0217e27afb8a,bau,ssp370,India,Pavagada (Tata) solar farm,14.2444,77.4607,solar,150.0,2017.0,0.2861735862436232,0.7963203682596904,33.0,1.206905021121591,False,0.3453843381498015,0.9610830508740148
IND-0217e27afb8a,opt,ssp126,India,Pavagada (Tata) solar farm,14.2444,77.4607,solar,150.0,2017.0,0.3193399189509974,0.8095765572158325,33.0,1.206905021121591,False,0.3854129516265207,0.9770820118861193
IND-0217e27afb8a,pes,ssp585,India,Pavagada (Tata) solar farm,14.2444,77.4607,solar,150.0,2017.0,0.429551694643254,0.8649645164882787,33.0,1.206905021121591,False,0.5184280970962317,1.0439300180417128
IND-022ae8426617,bau,ssp370,India,Selu solar project II,19.4362,76.6032,solar,2.0,2024.0,0.6829699916880294,0.7884923083805068,26.0,1.1669319840609758,False,0.7969795274546203,0.9201168938352835
IND-022ae8426617,opt,ssp126,India,Selu solar project II,19.4362,76.6032,solar,2.0,2024.0,0.6508527041921929,0.7863020578345123,26.0,1.1669319840609758,False,0.759500837434447,0.9175610204200556
IND-022ae8426617,pes,ssp585,India,Selu solar project II,19.4362,76.6032,solar,2.0,2024.0,0.7247384045130421,0.8118976718930877,26.0,1.1669319840609758,False,0.8457204243035902,0.947429361116688
IND-0234b844659f,bau,ssp370,India,Nimbagallu (Greenko) wind farm,14.8877,77.2081,wind,101.0,2016.0,0.2861735862436232,0.7963203682596904,34.0,1.1360000000000001,False,0.325093193972756,0.9046199383430085
IND-0234b844659f,opt,ssp126,India,Nimbagallu (Greenko) wind farm,14.8877,77.2081,wind,101.0,2016.0,0.3193399189509974,0.8095765572158325,34.0,1.1360000000000001,False,0.36277014792833306,0.9196789689971858
IND-0234b844659f,pes,ssp585,India,Nimbagallu (Greenko) wind farm,14.8877,77.2081,wind,101.0,2016.0,0.429551694643254,0.8649645164882787,34.0,1.1360000000000001,False,0.4879707251147366,0.9825996907306846
IND-0236d2f82acd,bau,ssp370,India,TS solar farm,17.7019,77.8142,solar,130.0,2017.0,0.6390097405397446,0.7811728668482314,33.0,1.206905021121591,False,0.7712240644030228,0.9428014553630786
IND-0236d2f82acd,opt,ssp126,India,TS solar farm,17.7019,77.8142,solar,130.0,2017.0,0.6309594450509112,0.7959207349884689,33.0,1.206905021121591,False,0.7615081223560373,0.9606007314723704
IND-0236d2f82acd,pes,ssp585,India,TS solar farm,17.7019,77.8142,solar,130.0,2017.0,0.6782436517816457,0.8343465020497095,33.0,1.206905021121591,False,0.8185756688791122,1.0069769826790302
IND-023c78242eb5,bau,ssp370,India,Dharashiv solar project,18.0793,76.1808,solar,1.2,2017.0,0.5696717334391483,0.7625040364139659,33.0,1.206905021121591,False,0.6875396754787487,0.920269950173496
IND-023c78242eb5,opt,ssp126,India,Dharashiv solar project,18.0793,76.1808,solar,1.2,2017.0,0.5751098513568583,0.7667697911817647,33.0,1.206905021121591,False,0.6941029672990842,0.9254183110216256
IND-023c78242eb5,pes,ssp585,India,Dharashiv solar project,18.0793,76.1808,solar,1.2,2017.0,0.6263582205773853,0.8128813049485477,33.0,1.206905021121591,False,0.7559548814356314,0.9810705285182735
IND-023ec52ce5b8,bau,ssp370,India,Mahesana Taluka solar project,23.5365,72.4526,solar,1.0,2025.0,0.8691833840732457,0.97276568449256,25.0,1.1610593998599958,False,1.0091735382803628,1.1294387418413296
IND-023ec52ce5b8,opt,ssp126,India,Mahesana Taluka solar project,23.5365,72.4526,solar,1.0,2025.0,0.8298984057311347,0.9537926151223592,25.0,1.1610593998599958,False,0.9635613449029586,1.1074098813048625
IND-023ec52ce5b8,pes,ssp585,India,Mahesana Taluka solar project,23.5365,72.4526,solar,1.0,2025.0,0.8934692216508815,0.971676527955293,25.0,1.1610593998599958,False,1.03737083828335,1.128174166405817
IND-0240fe27226e,bau,ssp370,India,Kolimigundla solar project,15.0329,78.0124,solar,10.6,2021.0,0.7144080677984902,0.7963203682596904,29.0,1.1843042371396817,False,0.846076501740525,0.943085586250583
IND-0240fe27226e,opt,ssp126,India,Kolimigundla solar project,15.0329,78.0124,solar,10.6,2021.0,0.6950711334989698,0.8095765572158325,29.0,1.1843042371396817,False,0.8231756885163113,0.9587849469996664
IND-0240fe27226e,pes,ssp585,India,Kolimigundla solar project,15.0329,78.0124,solar,10.6,2021.0,0.7655534670559696,0.8649645164882787,29.0,1.1843042371396817,False,0.9066482147913585,1.0243811418525446
IND-024211448846,bau,ssp370,India,Jhalrapatan Tehsil solar project,24.5461,76.226,solar,9.7,2023.0,0.7584510555272277,0.9378907181299836,27.0,1.1727634601725492,False,0.8894836842516338,1.0999239638578366
IND-024211448846,opt,ssp126,India,Jhalrapatan Tehsil solar project,24.5461,76.226,solar,9.7,2023.0,0.7293819223216971,0.9313541685403036,27.0,1.1727634601725492,False,0.8553924670092989,1.0922581373434541
IND-024211448846,pes,ssp585,India,Jhalrapatan Tehsil solar project,24.5461,76.226,solar,9.7,2023.0,0.8003577270950898,0.9390686654925328,27.0,1.1727634601725492,False,0.9386302974038743,1.1013054174826409
IND-024e931f340a,bau,ssp370,India,SECI 9 (AMP India) solar farm,26.6345,73.9344,solar,135.0,2024.0,0.8459676340726653,0.9640101069078996,26.0,1.1669319840609758,False,0.9871866896797848,1.1249342267088687
IND-024e931f340a,opt,ssp126,India,SECI 9 (AMP India) solar farm,26.6345,73.9344,solar,135.0,2024.0,0.8131369713226048,0.9571517508912226,26.0,1.1669319840609758,False,0.94887553925882,1.1169309917149313
IND-024e931f340a,pes,ssp585,India,SECI 9 (AMP India) solar farm,26.6345,73.9344,solar,135.0,2024.0,0.8639598809735002,0.9675761601316184,26.0,1.1669319840609758,False,1.008182418053491,1.12909556827249
IND-02682636dbc9,bau,ssp370,India,Balran solar farm,29.857,75.807,solar,25.0,2017.0,0.925810548623187,0.9391715241144828,33.0,1.206905021121591,False,1.1173653997406594,1.1334908281481868
IND-02682636dbc9,opt,ssp126,India,Balran solar farm,29.857,75.807,solar,25.0,2017.0,0.913649335434917,0.9390627826601582,33.0,1.206905021121591,False,1.1026879704808061,1.1333595875409583
IND-02682636dbc9,pes,ssp585,India,Balran solar farm,29.857,75.807,solar,25.0,2017.0,0.938969432161502,0.9377918059316394,33.0,1.206905021121591,False,1.1332469223554058,1.1318256393455801
IND-02692bd086a2,bau,ssp370,India,Dabhoi Taluka solar project,22.0714,73.3563,solar,2.3,2017.0,0.7980570795179699,0.9334102918197124,33.0,1.206905021121591,False,0.9631790964118707,1.1265375679637804
IND-02692bd086a2,opt,ssp126,India,Dabhoi Taluka solar project,22.0714,73.3563,solar,2.3,2017.0,0.773913864129583,0.9167785518527346,33.0,1.206905021121591,False,0.9340405285336064,1.1064646374876463
IND-02692bd086a2,pes,ssp585,India,Dabhoi Taluka solar project,22.0714,73.3563,solar,2.3,2017.0,0.8244870995612578,0.9543680446011764,33.0,1.206905021121591,False,0.9950776203104591,1.1518315850271543
IND-026de7ccab54,bau,ssp370,India,Sanghipuram Cement power station,23.3998083,68.5701728,thermal,130.0,2010.0,0.6117718619880472,0.6645577835475321,40.0,1.03,False,0.6301250178476887,0.6844945170539581
IND-026de7ccab54,opt,ssp126,India,Sanghipuram Cement power station,23.3998083,68.5701728,thermal,130.0,2010.0,0.544107306310194,0.6114180112967595,40.0,1.03,False,0.5604305254994998,0.6297605516356624
IND-026de7ccab54,pes,ssp585,India,Sanghipuram Cement power station,23.3998083,68.5701728,thermal,130.0,2010.0,0.5756128772030813,0.6253071773832916,40.0,1.03,False,0.5928812635191737,0.6440663927047903
IND-0275deb78a1d,bau,ssp370,India,Hurda Tehsil solar project,25.6731,74.6089,solar,14.0,2019.0,0.7896870304919996,0.9589728459725996,31.0,1.1956840087273461,False,0.9442161542586681,1.1466284967331897
IND-0275deb78a1d,opt,ssp126,India,Hurda Tehsil solar project,25.6731,74.6089,solar,14.0,2019.0,0.7466319313294452,0.9514447511499466,31.0,1.1956840087273461,False,0.8927358606958317,1.1376272741375606
IND-0275deb78a1d,pes,ssp585,India,Hurda Tehsil solar project,25.6731,74.6089,solar,14.0,2019.0,0.8281848002634329,0.971247320441718,31.0,1.1956840087273461,False,0.9902473219460379,1.1613048895714468
IND-028439df7b25,bau,ssp370,India,Jaisalemer SECI Raj solar farm,12.0483,77.0322,solar,20.0,2020.0,0.0251231662319456,0.7962085871556822,30.0,1.190014107479704,False,0.02989692224057298,0.9474994512117453
IND-028439df7b25,opt,ssp126,India,Jaisalemer SECI Raj solar farm,12.0483,77.0322,solar,20.0,2020.0,0.0216372520456131,0.810067776530713,30.0,1.190014107479704,False,0.025748635181373672,0.9639920820862647
IND-028439df7b25,pes,ssp585,India,Jaisalemer SECI Raj solar farm,12.0483,77.0322,solar,20.0,2020.0,0.0164427494446353,0.8436278669984445,30.0,1.190014107479704,False,0.019567103804870076,1.0039290631911604
IND-028dbe1b15a8,bau,ssp370,India,Vedasandur solar project X,10.5086,77.9241,solar,11.5,2022.0,0.1427235809645933,0.8497951918201591,28.0,1.178554115951341,False,0.16820746378913592,1.001529621035308
IND-028dbe1b15a8,opt,ssp126,India,Vedasandur solar project X,10.5086,77.9241,solar,11.5,2022.0,0.1848762507538877,0.8445734788267201,28.0,1.178554115951341,False,0.21788666626764658,0.9953755496945738
IND-028dbe1b15a8,pes,ssp585,India,Vedasandur solar project X,10.5086,77.9241,solar,11.5,2022.0,0.3042806311689807,0.8780781741263626,28.0,1.178554115951341,False,0.3586111902684741,1.034862646243663
IND-02a620e89271,bau,ssp370,India,Mathura solar project,27.7381,77.4995,solar,6.6,2023.0,0.88406827031887,0.965630790245932,27.0,1.1727634601725492,False,1.0368029637279186,1.1324565068179724
IND-02a620e89271,opt,ssp126,India,Mathura solar project,27.7381,77.4995,solar,6.6,2023.0,0.8601488305757244,0.9580487692921126,27.0,1.1727634601725492,False,1.0087511188093583,1.1235645896890702
IND-02a620e89271,pes,ssp585,India,Mathura solar project,27.7381,77.4995,solar,6.6,2023.0,0.9000225609761259,0.9691718885892094,27.0,1.1727634601725492,False,1.0555135728437206,1.1366093775638455
IND-02afd14cfcc6,bau,ssp370,India,Kawai Thermal Power Project,24.777997,76.737144,thermal,1320.0,2014.0,0.5426365489300743,0.7154428741194252,36.0,1.02875,False,0.5582373497118139,0.7360118567503587
IND-02afd14cfcc6,opt,ssp126,India,Kawai Thermal Power Project,24.777997,76.737144,thermal,1320.0,2014.0,0.6346949581578534,0.6812088651314223,36.0,1.02875,False,0.6529424382048917,0.7007936200039507
IND-02afd14cfcc6,pes,ssp585,India,Kawai Thermal Power Project,24.777997,76.737144,thermal,1320.0,2014.0,0.6622208137850158,0.7269380296355695,36.0,1.02875,False,0.681259662181335,0.7478374979875921
IND-02cde05192f5,bau,ssp370,India,Nariamangalam hydroelectric plant,9.9533,76.9792,hydro,53.0,1961.0,0.2972572685498794,0.3697436551827294,89.0,1.4895,False,0.4427647015050454,0.5507331743946754
IND-02cde05192f5,opt,ssp126,India,Nariamangalam hydroelectric plant,9.9533,76.9792,hydro,53.0,1961.0,0.235925931926188,0.2817409661044498,89.0,1.4895,False,0.351411675604057,0.41965316901257804
IND-02cde05192f5,pes,ssp585,India,Nariamangalam hydroelectric plant,9.9533,76.9792,hydro,53.0,1961.0,0.2231713141093582,0.3313743624250087,89.0,1.4895,False,0.33241367236588903,0.49358211283205045
IND-02d46f82728b,bau,ssp370,India,Bemalkheda solar project,17.642,77.4183,solar,11.1,2024.0,0.6625304139508392,0.7811728668482314,26.0,1.1669319840609758,False,0.7731279304523924,0.9115756034058071
IND-02d46f82728b,opt,ssp126,India,Bemalkheda solar project,17.642,77.4183,solar,11.1,2024.0,0.6359836429594213,0.7959207349884689,26.0,1.1669319840609758,False,0.7421496543089647,0.9287853624353641
IND-02d46f82728b,pes,ssp585,India,Bemalkheda solar project,17.642,77.4183,solar,11.1,2024.0,0.6994467882116586,0.8343465020497095,26.0,1.1669319840609758,False,0.8162068283129079,0.9736256190312025
IND-02dd12d4ef3d,bau,ssp370,India,Fatehgarh Tehsil solar project VI,26.2524,70.6857,solar,2.0,2017.0,0.9667866323630248,0.9836740844109229,33.0,1.206905021121591,False,1.1668196409521683,1.1872011916227265
IND-02dd12d4ef3d,opt,ssp126,India,Fatehgarh Tehsil solar project VI,26.2524,70.6857,solar,2.0,2017.0,0.9384758192018186,0.9735025995915044,33.0,1.206905021121591,False,1.1326511783958733,1.1749251755219083
IND-02dd12d4ef3d,pes,ssp585,India,Fatehgarh Tehsil solar project VI,26.2524,70.6857,solar,2.0,2017.0,0.9763775480129324,0.9730222020329204,33.0,1.206905021121591,False,1.1783949652071954,1.174345381296319
IND-02e00d26c6e6,bau,ssp370,India,Jath (CLP) wind farm,18.635,73.849,wind,60.0,2014.0,0.3093523023324509,0.7537655598180515,36.0,1.1440000000000001,False,0.3538990338683239,0.862307800431851
IND-02e00d26c6e6,opt,ssp126,India,Jath (CLP) wind farm,18.635,73.849,wind,60.0,2014.0,0.3428232312718019,0.7406474132675521,36.0,1.1440000000000001,False,0.3921897765749414,0.8473006407780798
IND-02e00d26c6e6,pes,ssp585,India,Jath (CLP) wind farm,18.635,73.849,wind,60.0,2014.0,0.3510220298228676,0.7715412328381636,36.0,1.1440000000000001,False,0.4015692021173606,0.8826431703668592
IND-02f39b93e0be,bau,ssp370,India,Valkamdinni solar project,15.8866,76.8872,solar,8.0,2018.0,0.5852716186352727,0.7957272686613942,32.0,1.2013142206662546,False,0.7030951184189099,0.9559184836148502
IND-02f39b93e0be,opt,ssp126,India,Valkamdinni solar project,15.8866,76.8872,solar,8.0,2018.0,0.598088079216119,0.8086726223081827,32.0,1.2013142206662546,False,0.7184917147732891,0.9714699210422909
IND-02f39b93e0be,pes,ssp585,India,Valkamdinni solar project,15.8866,76.8872,solar,8.0,2018.0,0.6699557281685085,0.8509088696751895,32.0,1.2013142206662546,False,0.8048273434656449,1.0222089256318538
IND-02f6fb86344b,bau,ssp370,India,Gowriganipalli MV10 solar project,13.727,77.562,solar,8.0,2018.0,0.2536988910487267,0.7597947739831424,32.0,1.2013142206662546,False,0.3047720855840942,0.9127522667738518
IND-02f6fb86344b,opt,ssp126,India,Gowriganipalli MV10 solar project,13.727,77.562,solar,8.0,2018.0,0.2302652128988298,0.7578836397850444,32.0,1.2013142206662546,False,0.27662087478010694,0.910456394084075
IND-02f6fb86344b,pes,ssp585,India,Gowriganipalli MV10 solar project,13.727,77.562,solar,8.0,2018.0,0.4051278922573568,0.8229488129849901,32.0,1.2013142206662546,False,0.48668589815730895,0.9886201119192827
IND-030b78874ca8,bau,ssp370,India,Bausi solar project,24.8122,86.9912,solar,7.6,2023.0,0.7678427790267434,0.7791490766015147,27.0,1.1727634601725492,False,0.9004979543999097,0.9137575670654389
IND-030b78874ca8,opt,ssp126,India,Bausi solar project,24.8122,86.9912,solar,7.6,2023.0,0.784042323517764,0.8020581372751235,27.0,1.1727634601725492,False,0.9194961882504182,0.9406244763303233
IND-030b78874ca8,pes,ssp585,India,Bausi solar project,24.8122,86.9912,solar,7.6,2023.0,0.7987188010107535,0.8039070528947728,27.0,1.1727634601725492,False,0.9367082247782411,0.9427928170099903
IND-030c0f38847d,bau,ssp370,India,Dwarikesh Dham Biomass power station,28.15657708,79.5798955380642,thermal,36.0,2007.0,0.5495038970121675,0.5525370960384739,43.0,1.0,False,0.5495038970121675,0.5525370960384739
IND-030c0f38847d,opt,ssp126,India,Dwarikesh Dham Biomass power station,28.15657708,79.5798955380642,thermal,36.0,2007.0,0.625343892668853,0.5484992885874972,43.0,1.0,False,0.625343892668853,0.5484992885874972
IND-030c0f38847d,pes,ssp585,India,Dwarikesh Dham Biomass power station,28.15657708,79.5798955380642,thermal,36.0,2007.0,0.647273534266903,0.6206850827121514,43.0,1.0,False,0.647273534266903,0.6206850827121514
IND-031b029477da,bau,ssp370,India,Bhubaneshwar Jasper power station,20.479398,85.74492,thermal,135.0,2016.0,0.4130849234555764,0.4001166461545802,34.0,1.0325,False,0.4265101834678826,0.41312043715460406
IND-031b029477da,opt,ssp126,India,Bhubaneshwar Jasper power station,20.479398,85.74492,thermal,135.0,2016.0,0.3526601030122362,0.3440537538988513,34.0,1.0325,False,0.3641215563601339,0.35523550090056394
IND-031b029477da,pes,ssp585,India,Bhubaneshwar Jasper power station,20.479398,85.74492,thermal,135.0,2016.0,0.3549901978813378,0.3581521602462213,34.0,1.0325,False,0.36652737931248125,0.3697921054542235
IND-0322868ce213,bau,ssp370,India,Sharah Bhiyanimani RR solar project,28.023,73.061,solar,10.0,2015.0,0.94989009498004,0.953580881716102,35.0,1.2179694891719235,False,1.1569371537523092,1.1614324193878731
IND-0322868ce213,opt,ssp126,India,Sharah Bhiyanimani RR solar project,28.023,73.061,solar,10.0,2015.0,0.9581014893919776,0.9511106404828328,35.0,1.2179694891719235,False,1.166938381609606,1.1584237409348568
IND-0322868ce213,pes,ssp585,India,Sharah Bhiyanimani RR solar project,28.023,73.061,solar,10.0,2015.0,0.969467942615832,0.9629179590814084,35.0,1.2179694891719235,False,1.1807823748363606,1.1728046947368542
IND-03257c87b28c,bau,ssp370,India,Payyannur Taluk solar project,12.0187,75.1994,solar,2.8,2019.0,0.0230526954550949,0.0175165092192059,31.0,1.1956840087273461,False,0.027563739313718544,0.020944209962129624
IND-03257c87b28c,opt,ssp126,India,Payyannur Taluk solar project,12.0187,75.1994,solar,2.8,2019.0,0.0187167225790168,0.0221777764846701,31.0,1.1956840087273461,False,0.022379285883516443,0.026517612691849414
IND-03257c87b28c,pes,ssp585,India,Payyannur Taluk solar project,12.0187,75.1994,solar,2.8,2019.0,0.0223485815762055,0.0161165165778704,31.0,1.1956840087273461,False,0.026721841608407505,0.019270261148548812
IND-03394e2c4721,bau,ssp370,India,Bhakra Right hydroelectric plant,31.4107,76.4328,hydro,785.0,1966.0,0.3020570350932698,0.3745434217261199,84.0,1.462,False,0.44160738530636046,0.5475824825635872
IND-03394e2c4721,opt,ssp126,India,Bhakra Right hydroelectric plant,31.4107,76.4328,hydro,785.0,1966.0,0.2602754653161406,0.3913658713668989,84.0,1.462,False,0.3805227302921975,0.5721769039384061
IND-03394e2c4721,pes,ssp585,India,Bhakra Right hydroelectric plant,31.4107,76.4328,hydro,785.0,1966.0,0.3144716924744169,0.3856456711814953,84.0,1.462,False,0.45975761439759755,0.5638139712673461
IND-033e74d85f5d,bau,ssp370,India,Chincholi (Renew) solar farm,17.402,77.381,solar,20.0,2017.0,0.6625304139508392,0.7811728668482314,33.0,1.206905021121591,False,0.7996112832430341,0.9428014553630786
IND-033e74d85f5d,opt,ssp126,India,Chincholi (Renew) solar farm,17.402,77.381,solar,20.0,2017.0,0.6359836429594213,0.7959207349884689,33.0,1.206905021121591,False,0.7675718520389269,0.9606007314723704
IND-033e74d85f5d,pes,ssp585,India,Chincholi (Renew) solar farm,17.402,77.381,solar,20.0,2017.0,0.6994467882116586,0.8343465020497095,33.0,1.206905021121591,False,0.8441658407000209,1.0069769826790302
IND-034c1650e6d5,bau,ssp370,India,Bihar solar project,25.0108,85.3712,solar,8.1,2022.0,0.809583226545489,0.814895101147541,28.0,1.178554115951341,False,0.954137643850353,0.9603979755260189
IND-034c1650e6d5,opt,ssp126,India,Bihar solar project,25.0108,85.3712,solar,8.1,2022.0,0.8073723432486345,0.8214116396299354,28.0,1.178554115951341,False,0.9515319982409571,0.9680780687762001
