plant_uid,water_scenario,heat_scenario,country,plant_name,lat,lon,bucket,capacity_mw,commissioning_year,hazard_gfdl_esm4,hazard_miroc6,age,age_factor,age_factor_neutralized_missing_year,n_events,rate,event_multiplier,ccrs_gfdl_esm4,ccrs_miroc6,water_risk_band,heat_risk_band_gfdl_esm4,heat_risk_band_miroc6
BRA-cd31015b70d6,bau,ssp370,Brazil,São Gonçalo Solar Park,-10.1205,-45.2969,solar,50.0,2020.0,0.0529397889056417,0.8009382857198776,30.0,1.190014107479704,False,239,1.9274193548387097,1.1921221864951768,0.07510261964719181,1.1362448675514731,Low-Medium,MEDIUM,MEDIUM
BRA-cd31015b70d6,opt,ssp126,Brazil,São Gonçalo Solar Park,-10.1205,-45.2969,solar,50.0,2020.0,0.0251231662319456,0.7507789088165125,30.0,1.190014107479704,False,239,1.9274193548387097,1.1921221864951768,0.03564078431090814,1.065086657759063,Low-Medium,LOW,MEDIUM
BRA-cd31015b70d6,pes,ssp585,Brazil,São Gonçalo Solar Park,-10.1205,-45.2969,solar,50.0,2020.0,0.0206903860587755,0.794174034518449,30.0,1.190014107479704,False,239,1.9274193548387097,1.1921221864951768,0.029352255206294937,1.1266488152120049,Low-Medium,MEDIUM,MEDIUM
BRA-cd376fdfa2d2,bau,ssp370,Brazil,Mirabela Consorcio UFV Mirabela solar project,-16.2,-44.13,solar,2.0,2020.0,0.0443214496153481,0.6008497277956366,30.0,1.190014107479704,False,239,1.9274193548387097,1.1921221864951768,0.06287627966568894,0.8523907915874878,High,MEDIUM,MEDIUM
BRA-cd376fdfa2d2,opt,ssp126,Brazil,Mirabela Consorcio UFV Mirabela solar project,-16.2,-44.13,solar,2.0,2020.0,0.0413698690632422,0.5547509649259442,30.0,1.190014107479704,False,239,1.9274193548387097,1.1921221864951768,0.05868904287942297,0.7869931403014313,Medium-High,MEDIUM,MEDIUM
BRA-cd376fdfa2d2,pes,ssp585,Brazil,Mirabela Consorcio UFV Mirabela solar project,-16.2,-44.13,solar,2.0,2020.0,0.0872340419013125,0.6393173502839479,30.0,1.190014107479704,False,239,1.9274193548387097,1.1921221864951768,0.12375389484228343,0.9069625849435343,High,MEDIUM,MEDIUM
BRA-cd398eae5202,bau,ssp370,Brazil,Consorcio Axs Energia Unidade 05 solar project,-22.5615,-47.4018,solar,1.0,2024.0,0.0217989056234616,0.4737278768850719,26.0,1.1669319840609758,False,239,1.9274193548387097,1.1921221864951768,0.030325013666474082,0.6590149335418019,Low-Medium,MEDIUM,LOW
BRA-cd398eae5202,opt,ssp126,Brazil,Consorcio Axs Energia Unidade 05 solar project,-22.5615,-47.4018,solar,1.0,2024.0,0.0425266339668329,0.4406441132679621,26.0,1.1669319840609758,False,239,1.9274193548387097,1.1921221864951768,0.05915988529467108,0.6129912660624829,Low-Medium,MEDIUM,LOW
BRA-cd398eae5202,pes,ssp585,Brazil,Consorcio Axs Energia Unidade 05 solar project,-22.5615,-47.4018,solar,1.0,2024.0,0.0699995764369924,0.5287490591592903,26.0,1.1669319840609758,False,239,1.9274193548387097,1.1921221864951768,0.0973781963537905,0.7355563037019374,Low-Medium,MEDIUM,MEDIUM
BRA-cd3c067280f7,bau,ssp370,Brazil,Central Termelétrica de Geração power station,-30.5400097,-52.5125346,thermal,1.8,2000.0,0.1487057739242484,0.3039836786147594,50.0,1.0,False,239,1.9274193548387097,1.1921221864951768,0.17727545235503245,0.3623856876090741,Low-Medium,MEDIUM,LOW
BRA-cd3c067280f7,opt,ssp126,Brazil,Central Termelétrica de Geração power station,-30.5400097,-52.5125346,thermal,1.8,2000.0,0.1521880262506445,0.2393426375029842,50.0,1.0,False,239,1.9274193548387097,1.1921221864951768,0.1814267226123037,0.28532566834158,Low-Medium,MEDIUM,LOW
BRA-cd3c067280f7,pes,ssp585,Brazil,Central Termelétrica de Geração power station,-30.5400097,-52.5125346,thermal,1.8,2000.0,0.2099327238092021,0.3025698924907974,50.0,1.0,False,239,1.9274193548387097,1.1921221864951768,0.2502654577243141,0.36070028180374,Low-Medium,MEDIUM,LOW
BRA-cd3e0b87932b,bau,ssp370,Brazil,Sol do Cerrado (GIP/Vale) solar project,-15.4297,-43.7901,solar,39.5,2023.0,0.086849882071947,0.6008497277956366,27.0,1.1727634601725492,False,239,1.9274193548387097,1.1921221864951768,0.12142285213968564,0.8400343894061018,High,MEDIUM,MEDIUM
BRA-cd3e0b87932b,opt,ssp126,Brazil,Sol do Cerrado (GIP/Vale) solar project,-15.4297,-43.7901,solar,39.5,2023.0,0.0406119365482124,0.5547509649259442,27.0,1.1727634601725492,False,239,1.9274193548387097,1.1921221864951768,0.05677862823710961,0.7755847536183166,High,MEDIUM,MEDIUM
BRA-cd3e0b87932b,pes,ssp585,Brazil,Sol do Cerrado (GIP/Vale) solar project,-15.4297,-43.7901,solar,39.5,2023.0,0.1175360320675821,0.6393173502839479,27.0,1.1727634601725492,False,239,1.9274193548387097,1.1921221864951768,0.16432446311216312,0.8938151007454,High,MEDIUM,MEDIUM
BRA-cd53fe763b63,bau,ssp370,Brazil,Panatí Solar Plant,-5.3457,-38.8069,solar,30.0,2024.0,0.0290875675764646,0.8918490706829029,26.0,1.1669319840609758,False,239,1.9274193548387097,1.1921221864951768,0.04046445723089037,1.2406739918073246,Medium-High,LOW,HIGH
BRA-cd53fe763b63,opt,ssp126,Brazil,Panatí Solar Plant,-5.3457,-38.8069,solar,30.0,2024.0,0.0297268349902536,0.8939580554070833,26.0,1.1669319840609758,False,239,1.9274193548387097,1.1921221864951768,0.04135375843685634,1.2436078542538103,Medium-High,LOW,HIGH
BRA-cd53fe763b63,pes,ssp585,Brazil,Panatí Solar Plant,-5.3457,-38.8069,solar,30.0,2024.0,0.012650553544231,0.8967974664737387,26.0,1.1669319840609758,False,239,1.9274193548387097,1.1921221864951768,0.01759850772987329,1.2475578314172688,Medium-High,MEDIUM,HIGH
BRA-cd5f201cc0ac,bau,ssp370,Brazil,Piacatu Consorcio Estrela do Oeste o Paulo I P solar project,-21.5902,-50.5972,solar,2.5,2024.0,0.4519513407772275,0.7268665353888896,26.0,1.1669319840609758,False,239,1.9274193548387097,1.1921221864951768,0.6287210386791118,1.0111625785308804,Low-Medium,MEDIUM,MEDIUM
BRA-cd5f201cc0ac,opt,ssp126,Brazil,Piacatu Consorcio Estrela do Oeste o Paulo I P solar project,-21.5902,-50.5972,solar,2.5,2024.0,0.4056911874411019,0.6954541753446984,26.0,1.1669319840609758,False,239,1.9274193548387097,1.1921221864951768,0.5643673593539738,0.9674640431965625,Low-Medium,MEDIUM,MEDIUM
BRA-cd5f201cc0ac,pes,ssp585,Brazil,Piacatu Consorcio Estrela do Oeste o Paulo I P solar project,-21.5902,-50.5972,solar,2.5,2024.0,0.5325192247296834,0.7384133360285948,26.0,1.1669319840609758,False,239,1.9274193548387097,1.1921221864951768,0.7408010771975384,1.0272256274403748,Low-Medium,MEDIUM,MEDIUM
BRA-cd617d3df775,bau,ssp370,Brazil,Minduri Tim III solar project,-21.6817,-44.6037,solar,1.0,2023.0,0.0290875675764646,0.2597440820618691,27.0,1.1727634601725492,False,239,1.9274193548387097,1.1921221864951768,0.040666669115501285,0.36314231542916436,Low,LOW,LOW
BRA-cd617d3df775,opt,ssp126,Brazil,Minduri Tim III solar project,-21.6817,-44.6037,solar,1.0,2023.0,0.010827846200962,0.2255154830914037,27.0,1.1727634601725492,False,239,1.9274193548387097,1.1921221864951768,0.015138166418712235,0.3152880868155153,Low,LOW,LOW
BRA-cd617d3df775,pes,ssp585,Brazil,Minduri Tim III solar project,-21.6817,-44.6037,solar,1.0,2023.0,0.0209185624502541,0.3172524088516844,27.0,1.1727634601725492,False,239,1.9274193548387097,1.1921221864951768,0.0292457681550775,0.44354340399731973,Low,LOW,LOW
BRA-cd629df7fd1e,bau,ssp370,Brazil,Francisco Sá Consorcio Cemig Sim Gd I I solar project,-16.35,-43.63,solar,5.0,2021.0,0.0523957236953691,0.6008497277956366,29.0,1.1843042371396817,False,239,1.9274193548387097,1.1921221864951768,0.07397413525061995,0.8483008897380876,High,MEDIUM,MEDIUM
BRA-cd629df7fd1e,opt,ssp126,Brazil,Francisco Sá Consorcio Cemig Sim Gd I I solar project,-16.35,-43.63,solar,5.0,2021.0,0.0322597009257456,0.5547509649259442,29.0,1.1843042371396817,False,239,1.9274193548387097,1.1921221864951768,0.04554538636206624,0.7832170264206261,Medium-High,MEDIUM,MEDIUM
BRA-cd629df7fd1e,pes,ssp585,Brazil,Francisco Sá Consorcio Cemig Sim Gd I I solar project,-16.35,-43.63,solar,5.0,2021.0,0.0177893317483167,0.6393173502839479,29.0,1.1843042371396817,False,239,1.9274193548387097,1.1921221864951768,0.02511560753352921,0.9026108392535217,High,MEDIUM,MEDIUM
BRA-cd764fd8c7a0,bau,ssp370,Brazil,Tb Usina solar project,-20.6477,-50.3629,solar,4.9,2025.0,0.4813421068986698,0.7090566536053434,25.0,1.1610593998599958,False,239,1.9274193548387097,1.1921221864951768,0.6662374850664794,0.9814228069748436,Low-Medium,MEDIUM,MEDIUM
BRA-cd764fd8c7a0,opt,ssp126,Brazil,Tb Usina solar project,-20.6477,-50.3629,solar,4.9,2025.0,0.4385835301033245,0.6697323421694582,25.0,1.1610593998599958,False,239,1.9274193548387097,1.1921221864951768,0.6070542840523412,0.9269930573694751,Low-Medium,MEDIUM,MEDIUM
BRA-cd764fd8c7a0,pes,ssp585,Brazil,Tb Usina solar project,-20.6477,-50.3629,solar,4.9,2025.0,0.5569542153844714,0.7192507306969866,25.0,1.1610593998599958,False,239,1.9274193548387097,1.1921221864951768,0.7708940698035366,0.9955326805694676,Low-Medium,MEDIUM,MEDIUM
BRA-cd7dfc93f357,bau,ssp370,Brazil,Lagoa Dos Ventos wind farm,-8.5608,-41.4984,wind,31.5,2020.0,0.1048551543482811,0.7726632017394696,30.0,1.12,False,239,1.9274193548387097,1.1921221864951768,0.14000017457099756,1.0316420189398627,High,MEDIUM,MEDIUM
BRA-cd7dfc93f357,opt,ssp126,Brazil,Lagoa Dos Ventos wind farm,-8.5608,-41.4984,wind,31.5,2020.0,0.024439846856824,0.740656385407594,30.0,1.12,False,239,1.9274193548387097,1.1921221864951768,0.03263151771327202,0.9889072587673612,High,LOW,MEDIUM
BRA-cd7dfc93f357,pes,ssp585,Brazil,Lagoa Dos Ventos wind farm,-8.5608,-41.4984,wind,31.5,2020.0,0.1356832784675625,0.7767602286800798,30.0,1.12,False,239,1.9274193548387097,1.1921221864951768,0.1811611721892947,1.0371122744601813,High,MEDIUM,MEDIUM
BRA-cd846ff55f08,bau,ssp370,Brazil,Bataguassu Consorcio Alsolar V,-21.7159,-52.4221,solar,1.0,2022.0,0.5190163548429761,0.7263781905115402,28.0,1.178554115951341,False,239,1.9274193548387097,1.1921221864951768,0.7292078627236259,1.0205472002750766,Low-Medium,MEDIUM,MEDIUM
BRA-cd846ff55f08,opt,ssp126,Brazil,Bataguassu Consorcio Alsolar V,-21.7159,-52.4221,solar,1.0,2022.0,0.4511238576114759,0.6801558382380323,28.0,1.178554115951341,False,239,1.9274193548387097,1.1921221864951768,0.6338202273645626,0.9556056962224334,Low-Medium,MEDIUM,MEDIUM
BRA-cd846ff55f08,pes,ssp585,Brazil,Bataguassu Consorcio Alsolar V,-21.7159,-52.4221,solar,1.0,2022.0,0.6040436977112411,0.7334528502939079,28.0,1.178554115951341,False,239,1.9274193548387097,1.1921221864951768,0.8486696222375333,1.0304869593814305,Low-Medium,MEDIUM,MEDIUM
BRA-cd9b9679e770,bau,ssp370,Brazil,Janaúba Solar Complex,-15.9176,-43.5217,solar,50.0,2022.0,0.053050810013508,0.6008497277956366,28.0,1.178554115951341,False,239,1.9274193548387097,1.1921221864951768,0.07453535408804435,0.8441821567578256,Extremely-High,MEDIUM,MEDIUM
BRA-cd9b9679e770,opt,ssp126,Brazil,Janaúba Solar Complex,-15.9176,-43.5217,solar,50.0,2022.0,0.0300343341120651,0.5547509649259442,28.0,1.178554115951341,False,239,1.9274193548387097,1.1921221864951768,0.042197654046590344,0.7794142934087377,Extremely-High,MEDIUM,MEDIUM
BRA-cd9b9679e770,pes,ssp585,Brazil,Janaúba Solar Complex,-15.9176,-43.5217,solar,50.0,2022.0,0.0768432184991046,0.6393173502839479,28.0,1.178554115951341,False,239,1.9274193548387097,1.1921221864951768,0.10796322428700625,0.8982284166049692,Extremely-High,MEDIUM,MEDIUM
BRA-cd9ca99051a1,bau,ssp370,Brazil,Santa Quitéria Tres Amores Geracao de Energia 36 solar project,-4.3337,-40.1545,solar,1.4,2023.0,0.034044070237663,0.8868642870356599,27.0,1.1727634601725492,False,239,1.9274193548387097,1.1921221864951768,0.04759624317366857,1.2399048636990806,Low-Medium,LOW,HIGH
BRA-cd9ca99051a1,opt,ssp126,Brazil,Santa Quitéria Tres Amores Geracao de Energia 36 solar project,-4.3337,-40.1545,solar,1.4,2023.0,0.0352298025399085,0.8862626231337736,27.0,1.1727634601725492,False,239,1.9274193548387097,1.1921221864951768,0.04925398863719763,1.239063691031327,Low-Medium,LOW,HIGH
BRA-cd9ca99051a1,pes,ssp585,Brazil,Santa Quitéria Tres Amores Geracao de Energia 36 solar project,-4.3337,-40.1545,solar,1.4,2023.0,0.0140917505549057,0.8888344757029163,27.0,1.1727634601725492,False,239,1.9274193548387097,1.1921221864951768,0.019701357137136864,1.2426593398310501,Low-Medium,LOW,HIGH
BRA-cdab4af0873b,bau,ssp370,Brazil,Piedade de Ponte Nova Private Installation solar project,-20.36,-42.92,solar,1.0,2025.0,0.0291837058095261,0.4842951641994574,25.0,1.1610593998599958,False,239,1.9274193548387097,1.1921221864951768,0.040393887185007464,0.6703248845296393,Low-Medium,MEDIUM,LOW
BRA-cdab4af0873b,opt,ssp126,Brazil,Piedade de Ponte Nova Private Installation solar project,-20.36,-42.92,solar,1.0,2025.0,0.0116583213938855,0.4471274339398428,25.0,1.1610593998599958,False,239,1.9274193548387097,1.1921221864951768,0.016136570256867492,0.6188801121340927,Low-Medium,LOW,LOW
BRA-cdab4af0873b,pes,ssp585,Brazil,Piedade de Ponte Nova Private Installation solar project,-20.36,-42.92,solar,1.0,2025.0,0.0408724366917248,0.547271127397881,25.0,1.1610593998599958,False,239,1.9274193548387097,1.1921221864951768,0.056572547964863856,0.7574914688355279,Low-Medium,LOW,MEDIUM
BRA-cdb88f5a8d96,bau,ssp370,Brazil,Futura Solar Complex,-9.7021,-40.6713,solar,31.5,2022.0,0.0403283714814522,0.7549044749480577,28.0,1.178554115951341,False,239,1.9274193548387097,1.1921221864951768,0.05666057591578448,1.0606260739199975,Low-Medium,LOW,MEDIUM
BRA-cdb88f5a8d96,opt,ssp126,Brazil,Futura Solar Complex,-9.7021,-40.6713,solar,31.5,2022.0,0.0277910947560312,0.7161860141686743,28.0,1.178554115951341,False,239,1.9274193548387097,1.1921221864951768,0.03904594647297082,1.0062273911628337,Low-Medium,LOW,MEDIUM
BRA-cdb88f5a8d96,pes,ssp585,Brazil,Futura Solar Complex,-9.7021,-40.6713,solar,31.5,2022.0,0.0201923487118288,0.7525490683823791,28.0,1.178554115951341,False,239,1.9274193548387097,1.1921221864951768,0.028369856383384264,1.05731677360301,Low-Medium,LOW,MEDIUM
BRA-cdc7f0e71bda,bau,ssp370,Brazil,Elias Fausto Cia de neamento Basico do Estado de S O Paulo besp solar project,-24.98,-48.63,solar,1.0,2025.0,0.0615356043653441,0.0536713929288837,25.0,1.1610593998599958,False,239,1.9274193548387097,1.1921221864951768,0.08517294811077751,0.07428789904823743,Low,MEDIUM,LOW
